date,FXAUDCAD,FXCHFCAD,FXCNYCAD,FXEURCAD,FXGBPCAD,FXJPYCAD,FXMXNCAD,FXNZDCAD,FXSEKCAD,FXUSDCAD
2020-08-10,0.9561,1.4588,0.1918,1.5701,1.7462,0.01261,0.0595,0.8805,0.1528,1.3354
2020-08-11,0.952,1.4523,0.1913,1.564,1.7396,0.01249,0.0595,0.8759,0.152,1.3291
2020-08-12,0.9492,1.4539,0.191,1.5626,1.7278,0.0124,0.05932,0.872,0.1525,1.3254
2020-08-13,0.9463,1.4523,0.1903,1.5628,1.729,0.01236,0.05937,0.8667,0.1522,1.3217
2020-08-14,0.9495,1.4569,0.1906,1.5678,1.7363,0.01244,0.06011,0.8676,0.1524,1.325
2020-08-15,0.9495,1.4569,0.1906,1.5678,1.7363,0.01244,0.06011,0.8676,0.1524,1.325
2020-08-16,0.9495,1.4569,0.1906,1.5678,1.7363,0.01244,0.06011,0.8676,0.1524,1.325
2020-08-17,0.9519,1.4569,0.1905,1.5671,1.7299,0.01245,0.05985,0.864,0.1519,1.3207
2020-08-18,0.9536,1.4583,0.1903,1.5718,1.7418,0.01249,0.05951,0.8681,0.1523,1.317
2020-08-19,0.9526,1.4461,0.1904,1.5668,1.7349,0.01246,0.05967,0.8706,0.152,1.3171
2020-08-20,0.9463,1.451,0.1908,1.5633,1.7373,0.01246,0.05947,0.8595,0.1512,1.3195
2020-08-21,0.9448,1.4468,0.1908,1.5552,1.7286,0.01247,0.05993,0.8623,0.15,1.3205
2020-08-22,0.9448,1.4468,0.1908,1.5552,1.7286,0.01247,0.05993,0.8623,0.15,1.3205
2020-08-23,0.9448,1.4468,0.1908,1.5552,1.7286,0.01247,0.05993,0.8623,0.15,1.3205
2020-08-24,0.9476,1.4507,0.1909,1.5599,1.7275,0.01247,0.06011,0.8638,0.1504,1.3207
2020-08-25,0.9474,1.4517,0.1909,1.5598,1.7331,0.0124,0.06009,0.8627,0.1505,1.3194
2020-08-26,0.9502,1.4474,0.191,1.5544,1.7349,0.0124,0.05998,0.8675,0.1506,1.3155
2020-08-27,0.952,1.4443,0.1905,1.5512,1.7335,0.01234,0.05949,0.8708,0.1504,1.3129
2020-08-28,0.9622,1.4477,0.1908,1.5576,1.7449,0.01243,0.05994,0.8814,0.1516,1.3097
2020-08-29,0.9622,1.4477,0.1908,1.5576,1.7449,0.01243,0.05994,0.8814,0.1516,1.3097
2020-08-30,0.9622,1.4477,0.1908,1.5576,1.7449,0.01243,0.05994,0.8814,0.1516,1.3097
2020-08-31,0.9625,1.4451,0.1905,1.5573,1.7422,0.01231,0.05959,0.8795,0.1511,1.3042
2020-09-01,0.9628,1.4373,0.1912,1.5592,1.7513,0.01232,0.06001,0.8824,0.1506,1.3055
2020-09-02,0.9567,1.4332,0.1912,1.547,1.7409,0.0123,0.05993,0.883,0.1498,1.3067
2020-09-03,0.9556,1.4419,0.1918,1.5537,1.7416,0.01236,0.06054,0.881,0.1501,1.3123
2020-09-04,0.9514,1.4325,0.1913,1.5478,1.7331,0.01231,0.06068,0.8779,0.1494,1.3089
2020-09-05,0.9514,1.4325,0.1913,1.5478,1.7331,0.01231,0.06068,0.8779,0.1494,1.3089
2020-09-06,0.9514,1.4325,0.1913,1.5478,1.7331,0.01231,0.06068,0.8779,0.1494,1.3089
2020-09-07,0.9514,1.4325,0.1913,1.5478,1.7331,0.01231,0.06068,0.8779,0.1494,1.3089
2020-09-08,0.9541,1.4383,0.1927,1.5552,1.718,0.01245,0.06066,0.8753,0.1498,1.3191
2020-09-09,0.9578,1.4415,0.1927,1.5552,1.711,0.0124,0.06122,0.8791,0.1503,1.3173
2020-09-10,0.9588,1.4495,0.1926,1.5617,1.6936,0.0124,0.0617,0.8782,0.1506,1.3162
2020-09-11,0.9601,1.4502,0.1929,1.5612,1.6874,0.01242,0.0619,0.8791,0.1502,1.3186
2020-09-12,0.9601,1.4502,0.1929,1.5612,1.6874,0.01242,0.0619,0.8791,0.1502,1.3186
2020-09-13,0.9601,1.4502,0.1929,1.5612,1.6874,0.01242,0.0619,0.8791,0.1502,1.3186
2020-09-14,0.9605,1.4523,0.1934,1.5641,1.6961,0.01246,0.06241,0.8837,0.1502,1.3175
2020-09-15,0.9632,1.4514,0.1943,1.5622,1.6976,0.0125,0.06256,0.8851,0.15,1.3176
2020-09-16,0.9642,1.45,0.1949,1.5583,1.7089,0.01255,0.06261,0.8878,0.1498,1.3168
2020-09-17,0.963,1.4509,0.1951,1.5603,1.7073,0.01261,0.06292,0.889,0.1499,1.32
2020-09-18,0.963,1.4492,0.1948,1.5628,1.7071,0.01263,0.06281,0.8929,0.1504,1.3186
2020-09-19,0.963,1.4492,0.1948,1.5628,1.7071,0.01263,0.06281,0.8929,0.1504,1.3186
2020-09-20,0.963,1.4492,0.1948,1.5628,1.7071,0.01263,0.06281,0.8929,0.1504,1.3186
2020-09-21,0.9596,1.4522,0.1954,1.5624,1.7026,0.01271,0.06189,0.8865,0.15,1.3293
2020-09-22,0.9561,1.449,0.1964,1.5599,1.6969,0.01269,0.06169,0.8843,0.1496,1.331
2020-09-23,0.9481,1.4474,0.1962,1.5599,1.702,0.01268,0.0603,0.8774,0.1489,1.3358
2020-09-24,0.9419,1.4439,0.1958,1.5591,1.7046,0.01269,0.05996,0.8744,0.1468,1.3374
2020-09-25,0.9408,1.4422,0.1963,1.5575,1.7038,0.01269,0.05985,0.8767,0.1467,1.3396
2020-09-26,0.9408,1.4422,0.1963,1.5575,1.7038,0.01269,0.05985,0.8767,0.1467,1.3396
2020-09-27,0.9408,1.4422,0.1963,1.5575,1.7038,0.01269,0.05985,0.8767,0.1467,1.3396
2020-09-28,0.9451,1.4451,0.1964,1.5602,1.7198,0.01268,0.05959,0.8768,0.1478,1.3378
2020-09-29,0.9539,1.4546,0.1965,1.5705,1.7214,0.01267,0.05989,0.8824,0.1491,1.3391
2020-09-30,0.9545,1.4481,0.1963,1.5631,1.7199,0.01264,0.06021,0.8811,0.1486,1.3339
2020-10-01,0.9553,1.4472,0.1957,1.5612,1.7143,0.01259,0.06066,0.8835,0.1489,1.3292
2020-10-02,0.9528,1.446,0.196,1.5593,1.7214,0.01264,0.06123,0.8825,0.1492,1.331
2020-10-03,0.9528,1.446,0.196,1.5593,1.7214,0.01264,0.06123,0.8825,0.1492,1.331
2020-10-04,0.9528,1.446,0.196,1.5593,1.7214,0.01264,0.06123,0.8825,0.1492,1.331
2020-10-05,0.953,1.4491,0.1954,1.5631,1.7216,0.01256,0.06197,0.8813,0.1492,1.3269
2020-10-06,0.9492,1.4505,0.1954,1.5637,1.7182,0.01257,0.06181,0.8807,0.1489,1.3272
2020-10-07,0.9479,1.4481,0.1955,1.5623,1.7128,0.01253,0.0618,0.8747,0.1493,1.3275
2020-10-08,0.9466,1.4403,0.1947,1.5537,1.7093,0.01247,0.06172,0.8698,0.149,1.322
2020-10-09,0.9493,1.442,0.1962,1.5524,1.7082,0.01243,0.06198,0.8742,0.1493,1.3136
2020-10-10,0.9493,1.442,0.1962,1.5524,1.7082,0.01243,0.06198,0.8742,0.1493,1.3136
2020-10-11,0.9493,1.442,0.1962,1.5524,1.7082,0.01243,0.06198,0.8742,0.1493,1.3136
2020-10-12,0.9493,1.442,0.1962,1.5524,1.7082,0.01243,0.06198,0.8742,0.1493,1.3136
2020-10-13,0.9408,1.4372,0.1947,1.5432,1.703,0.01244,0.06151,0.8726,0.1491,1.3133
2020-10-14,0.9425,1.4393,0.1956,1.5447,1.7119,0.0125,0.06165,0.8754,0.149,1.3139
2020-10-15,0.9368,1.4468,0.1967,1.5479,1.7085,0.01256,0.0619,0.8718,0.1492,1.323
2020-10-16,0.9346,1.4425,0.197,1.5465,1.7044,0.01252,0.06233,0.8718,0.1492,1.3192
2020-10-17,0.9346,1.4425,0.197,1.5465,1.7044,0.01252,0.06233,0.8718,0.1492,1.3192
2020-10-18,0.9346,1.4425,0.197,1.5465,1.7044,0.01252,0.06233,0.8718,0.1492,1.3192
2020-10-19,0.9331,1.4472,0.197,1.551,1.7093,0.01249,0.06223,0.8726,0.1495,1.3165
2020-10-20,0.9263,1.4484,0.1967,1.5536,1.7005,0.01244,0.06223,0.8644,0.15,1.3138
2020-10-21,0.9341,1.4512,0.1973,1.5571,1.7241,0.01255,0.06229,0.8741,0.1504,1.3122
2020-10-22,0.9345,1.4488,0.1966,1.5538,1.7203,0.01254,0.06248,0.8771,0.1498,1.3142
2020-10-23,0.9363,1.452,0.1966,1.5568,1.7142,0.01254,0.0629,0.8777,0.15,1.314
2020-10-24,0.9363,1.452,0.1966,1.5568,1.7142,0.01254,0.0629,0.8777,0.15,1.314
2020-10-25,0.9363,1.452,0.1966,1.5568,1.7142,0.01254,0.0629,0.8777,0.15,1.314
2020-10-26,0.9402,1.455,0.1967,1.5598,1.7188,0.01258,0.06288,0.8823,0.1509,1.3201
2020-10-27,0.9395,1.4513,0.1963,1.5568,1.7184,0.0126,0.06302,0.8837,0.1511,1.3164
2020-10-28,0.9388,1.4609,0.1977,1.5619,1.7261,0.01275,0.06268,0.8845,0.1504,1.3302
2020-10-29,0.9376,1.4585,0.1988,1.5586,1.725,0.01277,0.06248,0.8836,0.1496,1.3349
2020-10-30,0.9371,1.4537,0.1991,1.5533,1.7254,0.01273,0.06267,0.8827,0.1498,1.3318
2020-10-31,0.9371,1.4537,0.1991,1.5533,1.7254,0.01273,0.06267,0.8827,0.1498,1.3318
2020-11-01,0.9371,1.4537,0.1991,1.5533,1.7254,0.01273,0.06267,0.8827,0.1498,1.3318
2020-11-02,0.9339,1.4414,0.1981,1.5421,1.7111,0.01265,0.06194,0.8782,0.1486,1.3257
2020-11-03,0.9396,1.4392,0.1968,1.5396,1.7131,0.01257,0.06204,0.8794,0.1485,1.3145
2020-11-04,0.942,1.4404,0.1974,1.5391,1.707,0.01258,0.06246,0.8782,0.1493,1.3138
2020-11-05,0.9477,1.4407,0.1975,1.5428,1.7101,0.01259,0.06294,0.8824,0.15,1.3051
2020-11-06,0.9474,1.4497,0.1972,1.549,1.7144,0.01262,0.06319,0.8841,0.1509,1.3039
2020-11-07,0.9474,1.4497,0.1972,1.549,1.7144,0.01262,0.06319,0.8841,0.1509,1.3039
2020-11-08,0.9474,1.4497,0.1972,1.549,1.7144,0.01262,0.06319,0.8841,0.1509,1.3039
2020-11-09,0.9462,1.4236,0.1958,1.5357,1.7063,0.01231,0.06391,0.885,0.1506,1.297
2020-11-10,0.9468,1.4232,0.1967,1.538,1.7241,0.01236,0.06386,0.8879,0.1511,1.3017
2020-11-11,0.9468,1.4232,0.1967,1.538,1.7241,0.01236,0.06386,0.8879,0.1511,1.3017
2020-11-12,0.9516,1.4347,0.1984,1.5491,1.7236,0.01248,0.06384,0.9003,0.152,1.3123
2020-11-13,0.9542,1.4393,0.199,1.5548,1.732,0.01256,0.06426,0.8991,0.1513,1.3147
2020-11-14,0.9542,1.4393,0.199,1.5548,1.732,0.01256,0.06426,0.8991,0.1513,1.3147
2020-11-15,0.9542,1.4393,0.199,1.5548,1.732,0.01256,0.06426,0.8991,0.1513,1.3147
2020-11-16,0.9565,1.4334,0.1987,1.5489,1.7258,0.01251,0.06444,0.9014,0.1514,1.3085
2020-11-17,0.9563,1.4381,0.1997,1.5541,1.7353,0.01257,0.0644,0.9021,0.1519,1.3094
2020-11-18,0.9557,1.4347,0.1991,1.55,1.7355,0.01258,0.06452,0.9051,0.152,1.3063
2020-11-19,0.9518,1.4347,0.1987,1.5499,1.7315,0.01259,0.06475,0.9034,0.1517,1.3083
2020-11-20,0.9556,1.4345,0.1991,1.5503,1.736,0.01259,0.065,0.9075,0.1517,1.3071
2020-11-21,0.9556,1.4345,0.1991,1.5503,1.736,0.01259,0.065,0.9075,0.1517,1.3071
2020-11-22,0.9556,1.4345,0.1991,1.5503,1.736,0.01259,0.065,0.9075,0.1517,1.3071
2020-11-23,0.954,1.4349,0.1987,1.5501,1.7438,0.01255,0.06507,0.9063,0.1516,1.3082
2020-11-24,0.9572,1.4289,0.1978,1.5473,1.7388,0.01246,0.065,0.9084,0.152,1.3033
2020-11-25,0.9564,1.4302,0.1977,1.5487,1.7386,0.01246,0.06494,0.9104,0.1527,1.3003
2020-11-26,0.9579,1.4345,0.1979,1.5494,1.7365,0.01248,0.06492,0.911,0.1525,1.3013
2020-11-27,0.9592,1.4341,0.1974,1.5516,1.7298,0.01248,0.06472,0.9126,0.1527,1.2985
2020-11-28,0.9592,1.4341,0.1974,1.5516,1.7298,0.01248,0.06472,0.9126,0.1527,1.2985
2020-11-29,0.9592,1.4341,0.1974,1.5516,1.7298,0.01248,0.06472,0.9126,0.1527,1.2985
2020-11-30,0.9544,1.4316,0.1971,1.5509,1.7306,0.01243,0.06441,0.9112,0.152,1.2965
2020-12-01,0.9533,1.4363,0.1971,1.5578,1.7345,0.01241,0.0646,0.9138,0.1522,1.2952
2020-12-02,0.9553,1.4434,0.1971,1.5635,1.7255,0.01237,0.06448,0.912,0.1522,1.2934
2020-12-03,0.9583,1.4453,0.1968,1.5649,1.735,0.0124,0.06473,0.9122,0.1524,1.288
2020-12-04,0.9516,1.4378,0.196,1.5548,1.725,0.0123,0.06471,0.9018,0.1516,1.2801
2020-12-05,0.9516,1.4378,0.196,1.5548,1.725,0.0123,0.06471,0.9018,0.1516,1.2801
2020-12-06,0.9516,1.4378,0.196,1.5548,1.725,0.0123,0.06471,0.9018,0.1516,1.2801
2020-12-07,0.9517,1.4389,0.196,1.553,1.708,0.01231,0.06453,0.9025,0.1525,1.2801
2020-12-08,0.9493,1.4407,0.1961,1.5513,1.7099,0.0123,0.06477,0.9021,0.1513,1.2808
2020-12-09,0.9541,1.4389,0.1957,1.5472,1.7158,0.01228,0.06451,0.9016,0.1507,1.2803
2020-12-10,0.9576,1.435,0.1946,1.5442,1.6925,0.01221,0.06376,0.901,0.1508,1.2734
2020-12-11,0.9621,1.4353,0.1951,1.5472,1.6867,0.01228,0.06349,0.9045,0.1508,1.2769
2020-12-12,0.9621,1.4353,0.1951,1.5472,1.6867,0.01228,0.06349,0.9045,0.1508,1.2769
2020-12-13,0.9621,1.4353,0.1951,1.5472,1.6867,0.01228,0.06349,0.9045,0.1508,1.2769
2020-12-14,0.9631,1.4387,0.1948,1.5501,1.7027,0.01227,0.06329,0.905,0.1519,1.2757
2020-12-15,0.9605,1.4352,0.1945,1.546,1.7062,0.01226,0.06344,0.9011,0.1517,1.2722
2020-12-16,0.9645,1.4394,0.1952,1.5532,1.7211,0.01231,0.06401,0.9034,0.1525,1.2753
2020-12-17,0.9696,1.4383,0.1947,1.5589,1.7292,0.01234,0.06419,0.9099,0.1538,1.2718
2020-12-18,0.9724,1.4436,0.1954,1.5638,1.7249,0.01236,0.06412,0.9103,0.1543,1.2775
2020-12-19,0.9724,1.4436,0.1954,1.5638,1.7249,0.01236,0.06412,0.9103,0.1543,1.2775
2020-12-20,0.9724,1.4436,0.1954,1.5638,1.7249,0.01236,0.06412,0.9103,0.1543,1.2775
2020-12-21,0.9718,1.45,0.1962,1.5707,1.7167,0.01242,0.06397,0.9093,0.1554,1.2849
2020-12-22,0.9724,1.453,0.1973,1.573,1.7248,0.01246,0.06427,0.9095,0.1551,1.2908
2020-12-23,0.974,1.4463,0.1966,1.5669,1.7348,0.01242,0.06401,0.9117,0.155,1.2856
2020-12-24,0.9753,1.4407,0.1965,1.5644,1.7412,0.01238,0.06451,0.9121,0.1553,1.2835
2020-12-25,0.9753,1.4407,0.1965,1.5644,1.7412,0.01238,0.06451,0.9121,0.1553,1.2835
2020-12-26,0.9753,1.4407,0.1965,1.5644,1.7412,0.01238,0.06451,0.9121,0.1553,1.2835
2020-12-27,0.9753,1.4407,0.1965,1.5644,1.7412,0.01238,0.06451,0.9121,0.1553,1.2835
2020-12-28,0.9753,1.4407,0.1965,1.5644,1.7412,0.01238,0.06451,0.9121,0.1553,1.2835
2020-12-29,0.9748,1.4475,0.1961,1.5688,1.7284,0.01236,0.06424,0.9161,0.1561,1.2806
2020-12-30,0.9803,1.4463,0.1957,1.5691,1.7373,0.01237,0.06411,0.9196,0.1558,1.2769
2020-12-31,0.9835,1.4441,0.1949,1.5608,1.7381,0.01235,0.06404,0.9192,0.1555,1.2732
2021-01-01,0.9835,1.4441,0.1949,1.5608,1.7381,0.01235,0.06404,0.9192,0.1555,1.2732
2021-01-02,0.9835,1.4441,0.1949,1.5608,1.7381,0.01235,0.06404,0.9192,0.1555,1.2732
2021-01-03,0.9835,1.4441,0.1949,1.5608,1.7381,0.01235,0.06404,0.9192,0.1555,1.2732
2021-01-04,0.9793,1.4478,0.1973,1.5641,1.7316,0.01237,0.06422,0.916,0.1549,1.2751
2021-01-05,0.9837,1.4457,0.1968,1.5611,1.7294,0.01237,0.06371,0.9192,0.1551,1.2707
2021-01-06,0.9879,1.4419,0.1963,1.5614,1.7246,0.01229,0.0644,0.9238,0.1551,1.2685
2021-01-07,0.9849,1.4368,0.1963,1.5589,1.7241,0.01224,0.06375,0.9211,0.155,1.2707
2021-01-08,0.9864,1.4352,0.1963,1.5545,1.7251,0.01223,0.06352,0.9201,0.1546,1.2705
2021-01-09,0.9864,1.4352,0.1963,1.5545,1.7251,0.01223,0.06352,0.9201,0.1546,1.2705
2021-01-10,0.9864,1.4352,0.1963,1.5545,1.7251,0.01223,0.06352,0.9201,0.1546,1.2705
2021-01-11,0.9847,1.4367,0.1973,1.5549,1.7268,0.01227,0.06361,0.9174,0.1542,1.2788
2021-01-12,0.9859,1.4341,0.1972,1.5514,1.7367,0.01225,0.06399,0.9162,0.1539,1.2746
2021-01-13,0.9838,1.432,0.1965,1.5459,1.7342,0.01224,0.06417,0.9133,0.1524,1.271
2021-01-14,0.9836,1.4242,0.1955,1.5365,1.7296,0.01218,0.06401,0.9125,0.152,1.2654
2021-01-15,0.9818,1.4303,0.1964,1.5393,1.7304,0.01226,0.0643,0.9099,0.1518,1.2727
2021-01-16,0.9818,1.4303,0.1964,1.5393,1.7304,0.01226,0.0643,0.9099,0.1518,1.2727
2021-01-17,0.9818,1.4303,0.1964,1.5393,1.7304,0.01226,0.0643,0.9099,0.1518,1.2727
2021-01-18,0.9804,1.4324,0.1966,1.5408,1.7321,0.01231,0.06457,0.9075,0.152,1.2762
2021-01-19,0.9808,1.4335,0.1965,1.5443,1.7346,0.01226,0.06477,0.9061,0.1526,1.2735
2021-01-20,0.9795,1.4217,0.1957,1.5319,1.7276,0.01221,0.06458,0.9057,0.1514,1.2656
2021-01-21,0.9798,1.4252,0.1954,1.5347,1.7325,0.0122,0.06406,0.9088,0.1523,1.2627
2021-01-22,0.9812,1.4358,0.1962,1.5475,1.7383,0.01225,0.06376,0.9128,0.1534,1.2716
2021-01-23,0.9812,1.4358,0.1962,1.5475,1.7383,0.01225,0.06376,0.9128,0.1534,1.2716
2021-01-24,0.9812,1.4358,0.1962,1.5475,1.7383,0.01225,0.06376,0.9128,0.1534,1.2716
2021-01-25,0.9822,1.4344,0.1966,1.5463,1.7413,0.01227,0.06334,0.9166,0.1536,1.2738
2021-01-26,0.9836,1.4316,0.1965,1.5446,1.7436,0.01225,0.06348,0.9195,0.1531,1.2702
2021-01-27,0.9813,1.437,0.1971,1.546,1.7499,0.01228,0.06319,0.9172,0.1529,1.2775
2021-01-28,0.9824,1.442,0.1985,1.5535,1.7573,0.01228,0.06321,0.9183,0.1537,1.281
2021-01-29,0.9793,1.4364,0.1988,1.5513,1.7534,0.01221,0.06297,0.9198,0.1532,1.278
2021-01-30,0.9793,1.4364,0.1988,1.5513,1.7534,0.01221,0.06297,0.9198,0.1532,1.278
2021-01-31,0.9793,1.4364,0.1988,1.5513,1.7534,0.01221,0.06297,0.9198,0.1532,1.278
2021-02-01,0.9782,1.4313,0.1983,1.5487,1.7539,0.01222,0.06295,0.9189,0.1523,1.2824
2021-02-02,0.9727,1.4266,0.1985,1.5416,1.7493,0.0122,0.06351,0.9171,0.1522,1.2818
2021-02-03,0.9739,1.4215,0.1979,1.5368,1.7444,0.01217,0.06329,0.9201,0.1519,1.2783
2021-02-04,0.9752,1.4199,0.1983,1.5358,1.7532,0.01217,0.06289,0.919,0.1516,1.2828
2021-02-05,0.9781,1.4193,0.1976,1.537,1.7535,0.01212,0.06339,0.9189,0.1523,1.2777
2021-02-06,0.9781,1.4193,0.1976,1.537,1.7535,0.01212,0.06339,0.9189,0.1523,1.2777
2021-02-07,0.9781,1.4193,0.1976,1.537,1.7535,0.01212,0.06339,0.9189,0.1523,1.2777
2021-02-08,0.9814,1.4184,0.1977,1.5363,1.751,0.01211,0.06332,0.9203,0.1519,1.2753
2021-02-09,0.9825,1.4241,0.1976,1.5395,1.7545,0.01216,0.06327,0.9199,0.1526,1.2719
2021-02-10,0.9813,1.4257,0.1966,1.5392,1.7568,0.01212,0.06328,0.9159,0.1527,1.2689
2021-02-11,0.9841,1.4249,0.1964,1.5392,1.753,0.01211,0.0636,0.9176,0.1525,1.2686
2021-02-12,0.9848,1.4248,0.1968,1.5396,1.759,0.01211,0.0636,0.9164,0.1528,1.2711
2021-02-13,0.9848,1.4248,0.1968,1.5396,1.759,0.01211,0.0636,0.9164,0.1528,1.2711
2021-02-14,0.9848,1.4248,0.1968,1.5396,1.759,0.01211,0.0636,0.9164,0.1528,1.2711
2021-02-15,0.9848,1.4248,0.1968,1.5396,1.759,0.01211,0.0636,0.9164,0.1528,1.2711
2021-02-16,0.9844,1.4221,0.1964,1.5363,1.7635,0.01199,0.06284,0.9149,0.153,1.2684
2021-02-17,0.9841,1.4152,0.1968,1.5305,1.7612,0.012,0.06281,0.9124,0.1525,1.2712
2021-02-18,0.9853,1.416,0.1958,1.5338,1.7726,0.01201,0.06235,0.9149,0.1526,1.2696
2021-02-19,0.9919,1.4082,0.1954,1.5293,1.768,0.01195,0.06171,0.9204,0.1523,1.2614
2021-02-20,0.9919,1.4082,0.1954,1.5293,1.768,0.01195,0.06171,0.9204,0.1523,1.2614
2021-02-21,0.9919,1.4082,0.1954,1.5293,1.768,0.01195,0.06171,0.9204,0.1523,1.2614
2021-02-22,0.9978,1.4077,0.1951,1.533,1.7736,0.012,0.06089,0.9245,0.1526,1.2613
2021-02-23,0.9964,1.3966,0.1949,1.5312,1.7764,0.01197,0.06119,0.9242,0.152,1.2603
2021-02-24,0.995,1.3822,0.1944,1.5234,1.7708,0.01184,0.06139,0.928,0.1511,1.2548
2021-02-25,0.9946,1.3849,0.1941,1.5299,1.7661,0.0118,0.06023,0.9294,0.1517,1.253
2021-02-26,0.9815,1.397,0.196,1.5348,1.7692,0.01191,0.06065,0.9213,0.1509,1.2685
2021-02-27,0.9815,1.397,0.196,1.5348,1.7692,0.01191,0.06065,0.9213,0.1509,1.2685
2021-02-28,0.9815,1.397,0.196,1.5348,1.7692,0.01191,0.06065,0.9213,0.1509,1.2685
2021-03-01,0.9834,1.3843,0.1958,1.5253,1.7635,0.01186,0.06132,0.9199,0.15,1.2661
2021-03-02,0.9868,1.3793,0.1951,1.5234,1.7611,0.01182,0.06115,0.9195,0.1503,1.2626
2021-03-03,0.9846,1.3755,0.1953,1.524,1.7636,0.01181,0.06047,0.9167,0.1502,1.2631
2021-03-04,0.9814,1.3638,0.1953,1.5179,1.7624,0.01174,0.06037,0.9135,0.1494,1.2637
2021-03-05,0.9727,1.3623,0.195,1.5098,1.752,0.0117,0.05953,0.9062,0.1484,1.2668
2021-03-06,0.9727,1.3623,0.195,1.5098,1.752,0.0117,0.05953,0.9062,0.1484,1.2668
2021-03-07,0.9727,1.3623,0.195,1.5098,1.752,0.0117,0.05953,0.9062,0.1484,1.2668
2021-03-08,0.9706,1.3542,0.194,1.5017,1.751,0.01163,0.05901,0.9034,0.1477,1.266
2021-03-09,0.9738,1.3594,0.1942,1.5028,1.7556,0.01163,0.05949,0.905,0.1484,1.2635
2021-03-10,0.9761,1.3585,0.1942,1.5049,1.7577,0.01165,0.06022,0.9076,0.1487,1.2637
2021-03-11,0.9765,1.3579,0.1935,1.5033,1.7551,0.01158,0.0607,0.9067,0.1484,1.2561
2021-03-12,0.9688,1.344,0.192,1.4919,1.7373,0.01146,0.06019,0.8964,0.1471,1.2493
2021-03-13,0.9688,1.344,0.192,1.4919,1.7373,0.01146,0.06019,0.8964,0.1471,1.2493
2021-03-14,0.9688,1.344,0.192,1.4919,1.7373,0.01146,0.06019,0.8964,0.1471,1.2493
2021-03-15,0.9658,1.3441,0.192,1.4883,1.7342,0.01143,0.06032,0.8974,0.1463,1.248
2021-03-16,0.9649,1.3455,0.1915,1.4831,1.7298,0.01143,0.06051,0.8959,0.1464,1.2455
2021-03-17,0.9636,1.3448,0.1917,1.4858,1.7324,0.01142,0.06039,0.8948,0.1466,1.2465
2021-03-18,0.9694,1.3419,0.1915,1.4853,1.7355,0.01142,0.06091,0.8955,0.1463,1.2458
2021-03-19,0.9686,1.3448,0.1921,1.488,1.7344,0.01148,0.06116,0.896,0.1463,1.2506
2021-03-20,0.9686,1.3448,0.1921,1.488,1.7344,0.01148,0.06116,0.896,0.1463,1.2506
2021-03-21,0.9686,1.3448,0.1921,1.488,1.7344,0.01148,0.06116,0.896,0.1463,1.2506
2021-03-22,0.9693,1.3542,0.1923,1.493,1.7334,0.0115,0.06071,0.8978,0.147,1.2513
2021-03-23,0.963,1.3469,0.1928,1.4908,1.7308,0.01156,0.06074,0.8819,0.1465,1.2562
2021-03-24,0.9563,1.3426,0.1925,1.4856,1.7223,0.01155,0.06038,0.8766,0.1461,1.2562
2021-03-25,0.956,1.3439,0.1926,1.4858,1.7304,0.01155,0.06065,0.8771,0.1457,1.2606
2021-03-26,0.9592,1.3384,0.1923,1.4831,1.7345,0.01147,0.0611,0.8794,0.1455,1.258
2021-03-27,0.9592,1.3384,0.1923,1.4831,1.7345,0.01147,0.0611,0.8794,0.1455,1.258
2021-03-28,0.9592,1.3384,0.1923,1.4831,1.7345,0.01147,0.0611,0.8794,0.1455,1.258
2021-03-29,0.962,1.3415,0.1917,1.483,1.7367,0.01148,0.06096,0.8821,0.1449,1.2594
2021-03-30,0.9602,1.3403,0.1922,1.4808,1.7337,0.01145,0.06132,0.8819,0.1445,1.2631
2021-03-31,0.9572,1.3334,0.1919,1.4759,1.7337,0.01136,0.06148,0.8798,0.1442,1.2575
2021-04-01,0.9555,1.3329,0.1913,1.4781,1.7364,0.01136,0.06183,0.881,0.1441,1.2565
2021-04-02,0.9555,1.3329,0.1913,1.4781,1.7364,0.01136,0.06183,0.881,0.1441,1.2565
2021-04-03,0.9555,1.3329,0.1913,1.4781,1.7364,0.01136,0.06183,0.881,0.1441,1.2565
2021-04-04,0.9555,1.3329,0.1913,1.4781,1.7364,0.01136,0.06183,0.881,0.1441,1.2565
2021-04-05,0.958,1.3362,0.1907,1.4783,1.7405,0.01137,0.06175,0.8844,0.1438,1.2525
2021-04-06,0.961,1.3457,0.192,1.4879,1.7375,0.01143,0.06222,0.8844,0.1453,1.2559
2021-04-07,0.9614,1.3588,0.1928,1.4994,1.7354,0.01149,0.06248,0.8859,0.1465,1.2617
2021-04-08,0.9619,1.3601,0.192,1.4977,1.7292,0.01152,0.06258,0.887,0.1471,1.2579
2021-04-09,0.9565,1.3554,0.1914,1.492,1.7216,0.01144,0.0622,0.8833,0.1468,1.2544
2021-04-10,0.9565,1.3554,0.1914,1.492,1.7216,0.01144,0.0622,0.8833,0.1468,1.2544
2021-04-11,0.9565,1.3554,0.1914,1.492,1.7216,0.01144,0.0622,0.8833,0.1468,1.2544
2021-04-12,0.9569,1.3605,0.1917,1.4952,1.7257,0.01148,0.0624,0.8827,0.1465,1.2553
2021-04-13,0.9579,1.3623,0.1918,1.4984,1.725,0.0115,0.06247,0.8839,0.1472,1.2554
